============================================================
QNM Convergence Report
============================================================
Date: 2026-02-15 19:04:19
Tolerance: 1.0e-04
Resolutions: 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 324
  General (Re!=0, Im!=0): 202
  Purely imaginary (Re~0): 79
  Purely real (Im~0): 43

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
      1.9333418269210608e-59     -2.8955244240491503e+01      2.5161279119491553e-01
     -4.7357013852831466e-60     -2.9206815368008424e+01      2.5157112751692168e-01
     -4.8333418950047462e-59     -2.9458346387729147e+01      2.5153101972072278e-01
     -1.8790108758697494e-59     -2.9709838774194512e+01      2.5149238646536531e-01
      9.6315732504719014e-59     -2.9961293927883439e+01      2.5145515368892646e-01
      9.1744463235525201e-59     -3.0212713194924525e+01      2.5141926704108641e-01
     -1.5664528671230609e-58     -3.0464097863401761e+01      2.5138466847723606e-01
     -2.5845045550567413e-58     -3.0715449158446614e+01      2.5135129504485221e-01
      2.0269866303449802e-58     -3.0966768251540657e+01      2.5131909309404321e-01
      5.7613580957054911e-58     -3.1218056266739978e+01      2.5128801519932153e-01
     -1.8134429780001505e-58     -3.1469314278249222e+01      2.5125801150924332e-01
     -1.1082870450135483e-57     -3.1720543311608612e+01      2.5122903335939029e-01
      1.6293909927909238e-59     -3.1971744349703833e+01      2.5120103809522121e-01
      1.9181177469169319e-57     -3.2222918335159683e+01      2.5117398545584990e-01
      3.7274864385040560e-58     -3.2474066169691582e+01      2.5114783453189915e-01
     -3.0671678817963695e-57     -3.2725188716297879e+01      2.5112254660629674e-01
     -1.0327819953321217e-57     -3.2976286803139985e+01      2.5109808684210577e-01
      4.6194557082717031e-57     -3.3227361224883531e+01      2.5107442174354588e-01
      1.9250444714549581e-57     -3.3478412742755708e+01      2.5105151787217750e-01
     -6.6411567240697804e-57     -3.3729442086541567e+01      2.5102934378585928e-01
     -2.8677440652298308e-57     -3.3980449957386476e+01      2.5100787084490861e-01
      9.1742652078776648e-57     -3.4231437028796130e+01      2.5098707140965359e-01
      3.4960183150280375e-57     -3.4482403946785347e+01      2.5096691798921711e-01
     -1.2160695289092338e-56     -3.4733351331458486e+01      2.5094738467313960e-01
     -3.2782007894088449e-57     -3.4984279779312295e+01      2.5092844785380919e-01
      1.5314842091197400e-56     -3.5235189864143216e+01      2.5091008483092025e-01
      1.6408183307616653e-57     -3.5486082136994462e+01      2.5089227285124593e-01
     -1.7996207371413945e-56     -3.5736957127228003e+01      2.5087499023354098e-01
      1.7619960161748558e-57     -3.5987815344650954e+01      2.5085821742295167e-01
      1.9203857189123748e-56     -3.6238657280597558e+01      2.5084193594660320e-01
     -6.6798584562759252e-57     -3.6489483407559554e+01      2.5082612696199647e-01
     -1.7843074809012562e-56     -3.6740294179477253e+01      2.5081077191769907e-01
      1.1988983603103506e-56     -3.6991090033770099e+01      2.5079585429284634e-01
      1.3312746409469171e-56     -3.7241871393126800e+01      2.5078135935670076e-01
     -1.5817232466174040e-56     -3.7492638665088137e+01      2.5076727196133675e-01
     -6.1904015759796607e-57     -3.7743392240929701e+01      2.5075357584156421e-01
      1.6293818055960768e-56     -3.7994132496896519e+01      2.5074025596681793e-01
     -1.5115455157657115e-57     -3.8244859797454211e+01      2.5072730055769199e-01
     -1.2721799163232187e-56     -3.8495574496514088e+01      2.5071469905987698e-01
      7.0361795598923666e-57     -3.8746276934688126e+01      2.5070243817403792e-01
      6.4010042903093975e-57     -3.8996967436730245e+01      2.5069050204211862e-01
     -8.4333158035079685e-57     -3.9247646314696247e+01      2.5067887796600274e-01
     -1.9961419400067643e-58     -3.9498313875084307e+01      2.5066756038805948e-01
      5.9563941538738681e-57     -3.9748970420574786e+01      2.5065654549047878e-01
     -3.2101023454563301e-57     -3.9999616240913262e+01      2.5064582033847671e-01
     -1.9826675228068671e-57     -4.0250251602230094e+01      2.5063536131683151e-01
      3.1894770393164884e-57     -4.0500876752465118e+01      2.5062515023502385e-01
     -7.8437698840434443e-58     -4.0751491946495030e+01      2.5061519402991195e-01
     -1.3438320957140120e-57     -4.1002097465830893e+01      2.5060551933586339e-01
      1.3180902445434687e-57     -4.1252693596809280e+01      2.5059613097838707e-01
     -1.6930510093356020e-58     -4.1503280565138759e+01      2.5058696832947902e-01
     -5.6077832148718458e-58     -4.1753858488238180e+01      2.5057792309942073e-01
      4.8135548570802401e-58     -4.2004427437522388e+01      2.5056894928420803e-01
     -8.4002943373388170e-59     -4.2254987636231846e+01      2.5056019870945789e-01

